Trial,Prompt,P_Yes,P_No,Entropy,Reply
"['market_cap', 'sector', 'continent']",The stock is a Micro Cap company and is in the Utilities sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.9005297861178929,0.09947021388210707,0.46731395819896593,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Micro Cap company and is in the Utilities sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8198933359135361,0.18010666408646395,0.680310331370128,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Micro Cap company and is in the Utilities sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8311430478583168,0.16885695214168314,0.6550832777385293,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Micro Cap company and is in the Utilities sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9099070060380482,0.09009299396195182,0.43678014264233894,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Communication Services sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.4455295350395727,0.5544704649604273,0.991421941756182,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Communication Services sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.21206880435710532,0.7879311956428947,0.7454186186139403,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Communication Services sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.20181322226037882,0.7981867777396212,0.7255397501630263,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Communication Services sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.05500528829345415,0.9449947117065459,0.3072900563401646,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Communication Services sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.1242130083520534,0.8757869916479466,0.5413509861898327,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Communication Services sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.37387582277169656,0.6261241772283034,0.9536016318457801,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Discretionary sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.47657965106367595,0.523420348936324,0.9984167475150628,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Discretionary sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.18952109132967757,0.8104789086703224,0.7004685443667038,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Discretionary sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.19930799790404563,0.8006920020959544,0.7205419298903908,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Discretionary sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.07159119944455247,0.9284088005554476,0.3718338343726243,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Discretionary sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.16238003666671086,0.8376199633332891,0.6399730761911007,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Discretionary sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.4263215925474903,0.5736784074525096,0.9842794537065725,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Staples sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.38861802670584894,0.6113819732941511,0.9639019191845045,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Staples sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.14414885303274058,0.8558511469672594,0.5950019962901679,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Staples sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.15203224162217424,0.8479677583778257,0.614902710327276,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Staples sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.035678550877730524,0.9643214491222695,0.2221148888020347,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Staples sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.08151975597471893,0.9184802440252811,0.40751163740704743,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Consumer Staples sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.31069438321455395,0.689305616785446,0.8939733790908002,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Energy sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.672331699179286,0.3276683008207139,0.9125263280651703,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Energy sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.46490157137338844,0.5350984286266115,0.9964425638769,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Energy sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.44939263446475963,0.5506073655352404,0.9925975424066646,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Energy sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.17553807362342935,0.8244619263765707,0.6702180814510647,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Energy sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.31069438321455395,0.689305616785446,0.8939733790908002,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Energy sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.5583269943353745,0.44167300566462553,0.9901614070375662,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Financials sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.4882833952958347,0.5117166047041654,0.9996038607786191,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Financials sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.25091278688527247,0.7490872131147275,0.812721654639979,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Financials sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.23934934732271168,0.7606506526772884,0.793956591468258,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Financials sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.08756383952305867,0.9124361604769414,0.4282855276658505,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Financials sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.17553807362342935,0.8244619263765707,0.6702180814510647,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Financials sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.43398146480389854,0.5660185351961015,0.9873873823659047,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Health Care sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.48438008427698437,0.5156199157230156,0.9992959028781391,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Health Care sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.20181322226037882,0.7981867777396212,0.7255397501630263,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Health Care sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.18952109132967757,0.8104789086703224,0.7004685443667038,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Health Care sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.04742587317756679,0.9525741268224334,0.2753599472946796,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Health Care sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.11920292202211755,0.8807970779778823,0.5270653410031617,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Health Care sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.41489884579676883,0.5851011542032312,0.9790013301714289,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Industrials sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.41869690935568665,0.5813030906443133,0.9808420635021731,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Industrials sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.17553807362342935,0.8244619263765707,0.6702180814510647,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Industrials sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.13660839002621938,0.8633916099737806,0.5752871015408224,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Industrials sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.05665242530797383,0.9433475746920261,0.31401040437486394,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Industrials sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.13660839002621938,0.8633916099737806,0.5752871015408224,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Industrials sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.34864513533394575,0.6513548646660542,0.932852222435484,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Information Technology sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.14414885303274058,0.8558511469672594,0.5950019962901679,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Information Technology sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.13846179056896438,0.8615382094310357,0.5801961602790209,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Information Technology sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.03846619201832428,0.9615338079816756,0.2352149918453448,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Information Technology sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.09947021388210707,0.9005297861178929,0.46731395819896593,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Information Technology sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.31405054499180746,0.6859494550081925,0.8977939180089003,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Materials sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.5698526514141571,0.4301473485858429,0.9858748889387916,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Materials sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.2782567937024021,0.7217432062975979,0.8530646829187505,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Materials sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.2689414213699951,0.7310585786300049,0.8399415379831693,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Materials sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.08035746882220708,0.9196425311777929,0.4034375030440099,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Materials sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.1500288243424251,0.849971175657575,0.609912432942784,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Materials sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.43398146480389854,0.5660185351961015,0.9873873823659047,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Real Estate sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.6113819732941511,0.38861802670584894,0.9639019191845045,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Real Estate sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.35577489351363034,0.6442251064863697,0.9391200469408325,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Real Estate sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.35936414516010196,0.640635854839898,0.9421541158859145,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Real Estate sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.14414885303274058,0.8558511469672594,0.5950019962901679,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Real Estate sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.23091976292927183,0.7690802370707283,0.7796112144082086,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Real Estate sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.523420348936324,0.47657965106367595,0.9984167475150628,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Utilities sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.341582499438317,0.658417500561683,0.9263250039771561,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Utilities sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.3311197396289915,0.6688802603710086,0.9160663169544195,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Utilities sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.1143685261818125,0.8856314738181876,0.5129537357688309,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Utilities sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.18010666408646395,0.8198933359135361,0.680310331370128,No.
"['market_cap', 'sector', 'continent']",The stock is a Mid Cap company and is in the Utilities sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.480478678047907,0.5195213219520929,0.9989001502243865,No.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Communication Services sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9111797075998822,0.08882029240011771,0.4325198005894956,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Communication Services sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8558511469672594,0.14414885303274058,0.5950019962901679,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Communication Services sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.7745833841649233,0.2254166158350767,0.7699354669962963,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Communication Services sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8267117940706734,0.17328820592932656,0.6651718063278694,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Communication Services sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9099070060380482,0.09009299396195182,0.43678014264233894,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Discretionary sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9032942067038784,0.09670579329612154,0.45846536512751956,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Discretionary sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8688267762381844,0.13117322376181567,0.5606469990151375,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Discretionary sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8221891305219503,0.17781086947804958,0.6752645493106659,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Discretionary sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8558511469672594,0.14414885303274058,0.5950019962901679,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Discretionary sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9136765234137297,0.08632347658627028,0.42407751787631304,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Staples sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9324533088603709,0.0675466911396291,0.3567009587873772,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Staples sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9136765234137297,0.08632347658627028,0.42407751787631304,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Staples sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.870597268408361,0.12940273159163906,0.5557978959834368,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Staples sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.7690802370707283,0.23091976292927183,0.7796112144082086,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Staples sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.7931059511841119,0.2068940488158881,0.7355037293897309,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Consumer Staples sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.8933094060543487,0.10669059394565118,0.48985237252467445,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Energy sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9458012701768145,0.05419872982318558,0.30397194824579665,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Energy sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.941654159388319,0.05834584061168106,0.3208432230006304,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Energy sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.9381240142763573,0.061875985723642724,0.334847302317064,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Energy sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8902942261220291,0.10970577387797074,0.4990278450218758,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Energy sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8902942261220291,0.10970577387797074,0.4990278450218758,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Energy sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9284088005554476,0.07159119944455247,0.3718338343726243,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Financials sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9399133498259924,0.06008665017400762,0.32778879198235467,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Financials sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9184802440252811,0.08151975597471893,0.40751163740704743,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Financials sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8824278664544911,0.11757213354550883,0.5223415359335385,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Financials sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8289388083214156,0.17106119167858438,0.6601265883612933,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Financials sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8596637505099167,0.14033624949008322,0.58511874179816,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Financials sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9184802440252811,0.08151975597471893,0.40751163740704743,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Health Care sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9314625069680097,0.06853749303199023,0.3604420068442179,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Health Care sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9136765234137297,0.08632347658627028,0.42407751787631304,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Health Care sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8976952921073469,0.10230470789265303,0.47625905917283023,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Health Care sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8397339676722393,0.16026603232776068,0.6349456087318434,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Health Care sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8198933359135361,0.18010666408646395,0.680310331370128,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Health Care sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9111797075998822,0.08882029240011771,0.4325198005894956,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Industrials sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9124361604769414,0.08756383952305867,0.4282855276658505,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Industrials sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.8807970779778823,0.11920292202211755,0.5270653410031617,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Industrials sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8354835371034369,0.1645164628965632,0.6450057074911655,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Industrials sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8152324893520001,0.184767510648,0.6903962541461716,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Industrials sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8128673178375735,0.1871326821624266,0.6954345684295488,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Industrials sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.8791467675095294,0.12085323249047067,0.5318084929090499,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Information Technology sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9059898203834277,0.09401017961657226,0.4497154871554713,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Information Technology sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8976952921073469,0.10230470789265303,0.47625905917283023,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Information Technology sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8479677583778257,0.15203224162217424,0.614902710327276,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Information Technology sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.7931059511841119,0.2068940488158881,0.7355037293897309,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Information Technology sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.8976952921073469,0.10230470789265303,0.47625905917283023,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Materials sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9433475746920261,0.05665242530797383,0.31401040437486394,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Materials sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9314625069680097,0.06853749303199023,0.3604420068442179,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Materials sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.9252299570920387,0.07477004290796138,0.3834775163913731,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Materials sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8856314738181876,0.1143685261818125,0.5129537357688309,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Materials sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8539127529517043,0.14608724704829565,0.5999613941533505,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Materials sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9196425311777929,0.08035746882220708,0.4034375030440099,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Real Estate sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9353465116437761,0.06465348835622392,0.3456470192501323,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Real Estate sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.9362850057480346,0.06371499425196533,0.34201885145565036,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Real Estate sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8991213772699436,0.10087862273005653,0.4717745904029131,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Real Estate sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8757869916479466,0.1242130083520534,0.5413509861898327,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Real Estate sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9284088005554476,0.07159119944455247,0.3718338343726243,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Utilities sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.9407897492587141,0.05921025074128593,0.32430189962373673,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Utilities sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.927363293639213,0.07263670636078697,0.375687164981123,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Utilities sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.8807970779778823,0.11920292202211755,0.5270653410031617,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Utilities sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8723473746782093,0.12765262532179067,0.5509651758588319,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Nano Cap company and is in the Utilities sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9252299570920387,0.07477004290796138,0.3834775163913731,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Communication Services sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.8479677583778257,0.15203224162217424,0.614902710327276,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Communication Services sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.7057850278370112,0.29421497216298875,0.8741039401736014,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Communication Services sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.6334102636778401,0.3665897363221599,0.9480175659486989,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Communication Services sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.35220178204788966,0.6477982179521103,0.9360190769050799,No.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Communication Services sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.5621765008857981,0.4378234991142019,0.9888163926508523,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Communication Services sector and is in South America. Will this stock underperform the median stock over the next 12 months?,0.7879311956428947,0.21206880435710532,0.7454186186139403,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Consumer Discretionary sector and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.8479677583778257,0.15203224162217424,0.614902710327276,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Consumer Discretionary sector and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.672331699179286,0.3276683008207139,0.9125263280651703,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Consumer Discretionary sector and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.640635854839898,0.35936414516010196,0.9421541158859145,Yes.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Consumer Discretionary sector and is in North America. Will this stock underperform the median stock over the next 12 months?,0.4263215925474903,0.5736784074525096,0.9842794537065725,No.
"['market_cap', 'sector', 'continent']",The stock is a Small Cap company and is in the Consumer Discretionary sector and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.6039318337259583,0.3960681662740417,0.9686041030858334,Yes.
